identity,species,leakage_aware_split,image_count
SeaTurtleID2022_t380,sea turtle,train,16
SeaTurtleID2022_t381,sea turtle,train,2
SeaTurtleID2022_t382,sea turtle,train,3
SeaTurtleID2022_t383,sea turtle,train,2
SeaTurtleID2022_t384,sea turtle,train,3
SeaTurtleID2022_t385,sea turtle,train,9
SeaTurtleID2022_t386,sea turtle,validation,32
SeaTurtleID2022_t387,sea turtle,validation,5
SeaTurtleID2022_t388,sea turtle,validation,28
SeaTurtleID2022_t389,sea turtle,train,14
SeaTurtleID2022_t390,sea turtle,validation,13
SeaTurtleID2022_t392,sea turtle,train,8
SeaTurtleID2022_t393,sea turtle,train,15
SeaTurtleID2022_t395,sea turtle,test,9
SeaTurtleID2022_t396,sea turtle,test,32
SeaTurtleID2022_t397,sea turtle,train,46
SeaTurtleID2022_t398,sea turtle,train,93
SeaTurtleID2022_t399,sea turtle,train,10
SeaTurtleID2022_t400,sea turtle,train,12
SeaTurtleID2022_t401,sea turtle,train,25
SeaTurtleID2022_t402,sea turtle,train,13
SeaTurtleID2022_t403,sea turtle,train,8
SeaTurtleID2022_t404,sea turtle,train,3
SeaTurtleID2022_t405,sea turtle,validation,15
SeaTurtleID2022_t406,sea turtle,train,5
SeaTurtleID2022_t407,sea turtle,validation,35
SeaTurtleID2022_t408,sea turtle,validation,6
SeaTurtleID2022_t409,sea turtle,train,11
SeaTurtleID2022_t410,sea turtle,train,12
SeaTurtleID2022_t411,sea turtle,train,6
SeaTurtleID2022_t412,sea turtle,train,17
SeaTurtleID2022_t413,sea turtle,train,13
SeaTurtleID2022_t415,sea turtle,train,10
SeaTurtleID2022_t417,sea turtle,train,22
SeaTurtleID2022_t418,sea turtle,validation,5
SeaTurtleID2022_t419,sea turtle,validation,3
SeaTurtleID2022_t420,sea turtle,test,9
SeaTurtleID2022_t421,sea turtle,validation,29
SeaTurtleID2022_t422,sea turtle,train,20
SeaTurtleID2022_t423,sea turtle,test,20
SeaTurtleID2022_t424,sea turtle,train,16
SeaTurtleID2022_t425,sea turtle,train,4
SeaTurtleID2022_t426,sea turtle,train,13
SeaTurtleID2022_t427,sea turtle,train,36
SeaTurtleID2022_t429,sea turtle,train,7
SeaTurtleID2022_t430,sea turtle,train,18
SeaTurtleID2022_t431,sea turtle,test,5
SeaTurtleID2022_t432,sea turtle,train,8
SeaTurtleID2022_t433,sea turtle,train,9
SeaTurtleID2022_t434,sea turtle,test,12
SeaTurtleID2022_t435,sea turtle,test,7
SeaTurtleID2022_t436,sea turtle,train,5
SeaTurtleID2022_t437,sea turtle,train,6
SeaTurtleID2022_t438,sea turtle,train,4
SeaTurtleID2022_t439,sea turtle,train,9
SeaTurtleID2022_t441,sea turtle,test,108
SeaTurtleID2022_t442,sea turtle,test,21
SeaTurtleID2022_t450,sea turtle,train,10
SeaTurtleID2022_t451,sea turtle,train,7
SeaTurtleID2022_t453,sea turtle,test,16
SeaTurtleID2022_t459,sea turtle,validation,24
SeaTurtleID2022_t467,sea turtle,train,18
SeaTurtleID2022_t468,sea turtle,train,69
SeaTurtleID2022_t470,sea turtle,train,28
SeaTurtleID2022_t471,sea turtle,validation,18
SeaTurtleID2022_t473,sea turtle,test,43
SeaTurtleID2022_t474,sea turtle,train,19
SeaTurtleID2022_t478,sea turtle,train,15
SeaTurtleID2022_t490,sea turtle,train,6
SeaTurtleID2022_t492,sea turtle,test,11
SeaTurtleID2022_t493,sea turtle,test,18
SeaTurtleID2022_t496,sea turtle,validation,11
SeaTurtleID2022_t497,sea turtle,train,16
SeaTurtleID2022_t500,sea turtle,train,10
SeaTurtleID2022_t514,sea turtle,validation,9
SeaTurtleID2022_t518,sea turtle,train,13
SeaTurtleID2022_t522,sea turtle,test,93
SeaTurtleID2022_t524,sea turtle,train,6
SeaTurtleID2022_t527,sea turtle,train,9
SeaTurtleID2022_t528,sea turtle,train,14
SeaTurtleID2022_t544,sea turtle,train,7
SeaTurtleID2022_t547,sea turtle,train,5
SeaTurtleID2022_t548,sea turtle,validation,8
SeaTurtleID2022_t553,sea turtle,validation,19
SeaTurtleID2022_t554,sea turtle,train,8
SeaTurtleID2022_t559,sea turtle,test,6
SeaTurtleID2022_t566,sea turtle,train,7
SeaTurtleID2022_t567,sea turtle,train,10
SeaTurtleID2022_t568,sea turtle,train,11
SeaTurtleID2022_t570,sea turtle,test,13
SeaTurtleID2022_t584,sea turtle,train,9
SeaTurtleID2022_t585,sea turtle,train,13
SeaTurtleID2022_t586,sea turtle,test,7
SeaTurtleID2022_t589,sea turtle,test,10
SeaTurtleID2022_t590,sea turtle,train,14
SeaTurtleID2022_t591,sea turtle,validation,17
SeaTurtleID2022_t594,sea turtle,validation,9
SeaTurtleID2022_t600,sea turtle,train,15
SeaTurtleID2022_t603,sea turtle,train,12
SeaTurtleID2022_t610,sea turtle,train,15
SealID_1,seal,train,13
SealID_10,seal,train,66
SealID_100,seal,train,60
SealID_101,seal,train,26
SealID_103,seal,test,60
SealID_104,seal,test,48
SealID_109,seal,train,29
SealID_114,seal,test,29
SealID_115,seal,train,42
SealID_116,seal,train,46
SealID_125,seal,train,65
SealID_127,seal,train,21
SealID_130,seal,validation,87
SealID_137,seal,train,26
SealID_14,seal,train,13
SealID_141,seal,train,13
SealID_147,seal,test,24
SealID_149,seal,validation,32
SealID_151,seal,train,22
SealID_160,seal,train,14
SealID_161,seal,validation,25
SealID_164,seal,train,51
SealID_167,seal,validation,51
SealID_168,seal,train,66
SealID_170,seal,test,26
SealID_174,seal,train,23
SealID_176,seal,test,41
SealID_187,seal,train,32
SealID_188,seal,train,21
SealID_21,seal,train,78
SealID_211,seal,validation,17
SealID_213,seal,train,20
SealID_219,seal,train,18
SealID_22,seal,validation,39
SealID_223,seal,validation,16
SealID_23,seal,train,35
SealID_230,seal,validation,33
SealID_26,seal,train,55
SealID_28,seal,train,29
SealID_3,seal,train,22
SealID_34,seal,test,133
SealID_359,seal,train,14
SealID_38,seal,train,20
SealID_44,seal,train,16
SealID_45,seal,train,14
SealID_51,seal,validation,14
SealID_61,seal,test,14
SealID_76,seal,train,11
SealID_80,seal,train,19
SealID_81,seal,train,19
SealID_82,seal,test,64
SealID_87,seal,train,30
SealID_88,seal,train,16
SealID_91,seal,train,82
SealID_93,seal,train,68
SealID_96,seal,train,78
SealID_97,seal,train,34
SouthernProvinceTurtles_10-2-1,sea turtle,test,7
SouthernProvinceTurtles_11-2-2,sea turtle,train,5
SouthernProvinceTurtles_11-2-3,sea turtle,train,7
SouthernProvinceTurtles_11-2-4,sea turtle,train,15
SouthernProvinceTurtles_11-2-5,sea turtle,train,11
SouthernProvinceTurtles_11-2-6,sea turtle,train,11
SouthernProvinceTurtles_11-2-7,sea turtle,train,15
SouthernProvinceTurtles_12-2-1,sea turtle,train,28
SouthernProvinceTurtles_12-2-2,sea turtle,validation,43
SouthernProvinceTurtles_12-2-4,sea turtle,test,5
SouthernProvinceTurtles_12-2-5,sea turtle,train,9
SouthernProvinceTurtles_12-2-6,sea turtle,train,11
SouthernProvinceTurtles_12-2-7,sea turtle,train,7
SouthernProvinceTurtles_13-2-2,sea turtle,train,11
SouthernProvinceTurtles_13-2-3,sea turtle,train,8
SouthernProvinceTurtles_13-2-4,sea turtle,train,9
SouthernProvinceTurtles_14-2-1,sea turtle,train,12
SouthernProvinceTurtles_14-2-2,sea turtle,train,15
SouthernProvinceTurtles_15-2-1,sea turtle,train,17
SouthernProvinceTurtles_15-2-10,sea turtle,train,4
SouthernProvinceTurtles_15-2-11,sea turtle,train,5
SouthernProvinceTurtles_15-2-12,sea turtle,validation,8
SouthernProvinceTurtles_15-2-13,sea turtle,train,5
SouthernProvinceTurtles_15-2-14,sea turtle,validation,5
SouthernProvinceTurtles_15-2-15,sea turtle,train,10
SouthernProvinceTurtles_15-2-16,sea turtle,test,6
SouthernProvinceTurtles_15-2-17,sea turtle,test,2
SouthernProvinceTurtles_15-2-18,sea turtle,train,6
SouthernProvinceTurtles_15-2-19,sea turtle,train,6
SouthernProvinceTurtles_15-2-2,sea turtle,test,5
SouthernProvinceTurtles_15-2-20,sea turtle,train,4
SouthernProvinceTurtles_15-2-21,sea turtle,train,8
SouthernProvinceTurtles_15-2-22,sea turtle,test,5
SouthernProvinceTurtles_15-2-23,sea turtle,train,7
SouthernProvinceTurtles_15-2-24,sea turtle,train,5
SouthernProvinceTurtles_15-2-3,sea turtle,train,7
SouthernProvinceTurtles_15-2-4,sea turtle,train,3
SouthernProvinceTurtles_15-2-5,sea turtle,validation,4
SouthernProvinceTurtles_15-2-6,sea turtle,test,5
SouthernProvinceTurtles_15-2-7,sea turtle,test,5
SouthernProvinceTurtles_15-2-8,sea turtle,train,5
SouthernProvinceTurtles_15-2-9,sea turtle,train,6
SouthernProvinceTurtles_16-2-1,sea turtle,train,8
SouthernProvinceTurtles_16-2-2,sea turtle,train,12
SouthernProvinceTurtles_16-2-3,sea turtle,validation,15
SouthernProvinceTurtles_17-2-1,sea turtle,validation,20
SouthernProvinceTurtles_17-2-2,sea turtle,train,6
SouthernProvinceTurtles_17-2-3,sea turtle,validation,16
SouthernProvinceTurtles_9-2-1,sea turtle,train,1
SouthernProvinceTurtles_9-2-2,sea turtle,train,23
SouthernProvinceTurtles_9-2-3,sea turtle,train,8
StripeSpotter_01_036,zebra,test,13
StripeSpotter_01_136,zebra,train,8
StripeSpotter_01_165,zebra,train,17
StripeSpotter_01_230,zebra,train,32
StripeSpotter_01_363,zebra,train,10
StripeSpotter_01_460,zebra,test,36
StripeSpotter_01_579,zebra,train,8
StripeSpotter_01_661,zebra,validation,51
StripeSpotter_01_679,zebra,train,19
StripeSpotter_01_737,zebra,train,5
StripeSpotter_01_805,zebra,train,16
StripeSpotter_02_1026,zebra,validation,9
StripeSpotter_02_149,zebra,test,31
StripeSpotter_02_161,zebra,train,32
StripeSpotter_02_162,zebra,validation,20
StripeSpotter_03_045,zebra,validation,19
StripeSpotter_04_008,zebra,train,45
StripeSpotter_08_031,zebra,validation,1
StripeSpotter_08_034,zebra,train,11
StripeSpotter_08_078,zebra,validation,13
StripeSpotter_08_085,zebra,test,25
StripeSpotter_08_100,zebra,train,33
StripeSpotter_09_167,zebra,train,7
StripeSpotter_09_182,zebra,test,15
StripeSpotter_09_185,zebra,train,6
StripeSpotter_09_200,zebra,validation,16
StripeSpotter_09_212,zebra,train,31
StripeSpotter_09_355,zebra,train,11
StripeSpotter_09_364,zebra,train,3
StripeSpotter_10_002,zebra,train,15
StripeSpotter_10_005,zebra,train,4
StripeSpotter_OP04_225,zebra,validation,16
StripeSpotter_OP05_546,zebra,train,10
StripeSpotter_OP05_625,zebra,train,32
StripeSpotter_S09_067,zebra,train,18
StripeSpotter_S09_069,zebra,train,25
StripeSpotter_S09_086,zebra,train,10
StripeSpotter_S09_088,zebra,validation,37
StripeSpotter_S09_111,zebra,train,30
StripeSpotter_S09_112,zebra,validation,13
StripeSpotter_S09_161,zebra,test,20
StripeSpotter_S09_174,zebra,train,10
StripeSpotter_S09_175,zebra,train,8
StripeSpotter_S09_211,zebra,test,16
StripeSpotter_S09_215,zebra,test,13
WhaleSharkID_016d6422-fab0-b809-90f6-e8ad20d8c9d8,whaleshark,train,37
WhaleSharkID_035fd7fd-70d7-8e73-43e3-b0fa0bdbbcc2,whaleshark,train,10
WhaleSharkID_053ccacf-2ac3-ce3b-5c55-59a7756bc059,whaleshark,validation,6
WhaleSharkID_056fc114-b8e2-5814-3007-549342c07d8d,whaleshark,train,15
WhaleSharkID_058c2047-cdb9-6ce8-8130-80e53f23622f,whaleshark,train,36
WhaleSharkID_068b4cc2-a5cd-1524-1b0b-fb9b91280909,whaleshark,test,4
WhaleSharkID_06947eec-0c52-4720-3a7f-efbc50dccc54,whaleshark,train,33
WhaleSharkID_06e2ee41-25ce-6f05-d90f-1acbe1492457,whaleshark,train,2
WhaleSharkID_07229899-48c9-ad8d-1fdf-58657f69dcab,whaleshark,test,9
WhaleSharkID_0749736f-ca90-ed15-a460-1488f8ad9522,whaleshark,train,6
WhaleSharkID_082cfcc5-c9f4-0fad-1ecf-c79afc6d9d4f,whaleshark,validation,7
WhaleSharkID_08436429-4153-cd57-c9ba-c27b0279a7fb,whaleshark,train,7
WhaleSharkID_087bdba0-2fcb-c526-29ae-8cd31214f61a,whaleshark,validation,4
WhaleSharkID_08d8d94b-a768-ac38-0aaa-1cc63a8c2c80,whaleshark,train,9
WhaleSharkID_096eb7d9-82e3-d5a5-1116-42ddd304701e,whaleshark,train,26
WhaleSharkID_09a787d5-073c-de26-d72b-59a89d3f1e20,whaleshark,train,5
WhaleSharkID_09c22843-fab9-3b29-5930-fee44303f689,whaleshark,train,1
WhaleSharkID_0a7bb3d0-4762-cee3-e4f2-f7d1d153ddd2,whaleshark,test,31
WhaleSharkID_0b70d4d3-adb1-1132-8898-284fa073d830,whaleshark,train,3
WhaleSharkID_0bf70dba-2bd4-39dd-48a9-227ab6f48bc0,whaleshark,test,8
WhaleSharkID_0c70af68-595f-3125-ed90-a74a2a8fb0f7,whaleshark,train,9
WhaleSharkID_0cf23d2f-bada-652a-3325-a3298a52d1c5,whaleshark,train,35
WhaleSharkID_0d01257c-81cf-ae07-31f4-493d717bbfa2,whaleshark,train,4
WhaleSharkID_0d0160ac-3076-83fc-76ca-7bf0189d86e1,whaleshark,test,22
WhaleSharkID_0e04e78c-4f8a-4598-1dfe-6f0a91e8f09d,whaleshark,validation,3
WhaleSharkID_0e35135a-e5a5-ac85-1867-78d694cc3d86,whaleshark,train,18
WhaleSharkID_0e5bcf14-be57-591e-b88a-e1916b65a1cf,whaleshark,train,1
WhaleSharkID_0e9cf220-7008-2b24-fcf4-9246e1968eb2,whaleshark,validation,5
WhaleSharkID_0eea0591-130d-3fe8-d5ff-117e2de25dcf,whaleshark,test,2
WhaleSharkID_0f46e82c-b6a7-5819-9852-003f6861922c,whaleshark,train,13
WhaleSharkID_0fca832e-87ea-029e-4a39-0c1ae5a49416,whaleshark,train,37
WhaleSharkID_10563a2a-4c62-e8c9-e5a5-8582bf2eb059,whaleshark,test,2
WhaleSharkID_110a0bd4-5393-a07b-62d2-5cf0874f4b67,whaleshark,train,12
WhaleSharkID_12c56fad-75b1-9420-99ad-55b2e88be1bc,whaleshark,test,4
WhaleSharkID_12ce9e7f-8e72-8a20-7eb9-6f4afdcda102,whaleshark,train,4
WhaleSharkID_12ed5d40-ef21-29b4-59a9-a83dd109c42d,whaleshark,train,14
WhaleSharkID_13358d13-b940-7836-2d35-d00e8310b297,whaleshark,train,49
WhaleSharkID_144aac36-83d9-d66e-535b-b4eb29c8da7e,whaleshark,train,56
WhaleSharkID_1481bdde-1bf5-f327-48bd-4303b49f2f23,whaleshark,test,12
WhaleSharkID_1486560c-7db2-926d-9997-f4e8e5d4f9dd,whaleshark,test,1
WhaleSharkID_1592c3cf-3199-bb63-a7f7-3393498a2e3f,whaleshark,train,4
WhaleSharkID_16ae2b95-95b1-ea72-de7e-f6eb4ebd08a0,whaleshark,train,7
WhaleSharkID_16d2e335-2c07-98b2-ad01-c1eee08f3793,whaleshark,validation,1
WhaleSharkID_17369b26-79a4-5ad6-4840-1b07161efe59,whaleshark,test,12
WhaleSharkID_175ce139-96a2-9ac9-27fe-d07f628034ad,whaleshark,train,19
WhaleSharkID_176a0208-db4d-26fc-5578-f38449c27981,whaleshark,validation,39
WhaleSharkID_17d5ac8c-685d-e019-32be-5136aff9aac3,whaleshark,train,13
WhaleSharkID_184e5bde-0e49-4b81-bd5b-a85e276a593e,whaleshark,train,13
WhaleSharkID_18b0f340-8147-3d7f-a8aa-22d590108a1b,whaleshark,train,84
WhaleSharkID_198cc925-fb44-2b98-687d-588008f18077,whaleshark,train,28
WhaleSharkID_19fa3e36-bb68-3fbc-625d-a7d788796ac4,whaleshark,test,13
WhaleSharkID_1a7f1351-47f1-4eb8-6a65-8585d87e4870,whaleshark,test,4
WhaleSharkID_1af84be1-7441-1573-42eb-ace1eb985644,whaleshark,train,4
WhaleSharkID_1b50414d-7d27-f075-e8a1-22580b16f972,whaleshark,train,3
WhaleSharkID_1b9105f8-a774-0af7-2f24-88c69aa73d14,whaleshark,train,11
WhaleSharkID_1c6a8bf4-8670-d895-02dd-cced81f027f6,whaleshark,train,2
WhaleSharkID_1c8e3a8e-b55f-d01d-a75c-39225b6fe749,whaleshark,train,1
WhaleSharkID_1cf57545-7a91-ab69-4ecc-5ef84fadd959,whaleshark,train,61
WhaleSharkID_1d372763-dccc-f871-867c-87f2a760153b,whaleshark,train,10
WhaleSharkID_1d96c3f5-f565-8134-6dc6-53a1d7ff5bfa,whaleshark,train,4
WhaleSharkID_1df5043a-37c8-022b-6417-8cb89dbac3f1,whaleshark,train,8
WhaleSharkID_1dfee859-8b72-776b-112d-449c6a857a43,whaleshark,train,17
WhaleSharkID_1e1bd8b7-6d1d-b45d-c662-42ce39a8d1c4,whaleshark,train,2
WhaleSharkID_1e418f01-3326-5e49-5a06-70c03d55b94a,whaleshark,test,2
WhaleSharkID_1f8d3e82-b841-5def-bc2c-e87c8ddf0dd7,whaleshark,train,8
WhaleSharkID_1ff27bf9-057f-2670-5b61-3606136f561f,whaleshark,train,26
WhaleSharkID_202e7958-9a93-a7aa-6cfc-696763e2eb4a,whaleshark,test,3
WhaleSharkID_21027863-1d99-20d5-e7f9-dd3f7ad3b166,whaleshark,test,131
WhaleSharkID_2166844f-c027-c2b8-0acf-a15feca42dbb,whaleshark,train,10
WhaleSharkID_221fb467-838a-1e02-36ba-d2d695cee445,whaleshark,train,6
WhaleSharkID_22b52713-6ddf-36a4-55f2-68d76f7a6798,whaleshark,train,10
WhaleSharkID_22cdaf17-23e1-c39d-32bc-90e355d12ae7,whaleshark,validation,1
WhaleSharkID_22e46819-0d81-744a-05f5-d07ab88aeb91,whaleshark,train,5
WhaleSharkID_230ae37a-8cfc-7a08-30aa-b969789d7895,whaleshark,validation,2
WhaleSharkID_23ee60ca-68d4-e54f-183c-369af122897b,whaleshark,train,46
WhaleSharkID_23f2d593-d059-37ab-fff6-1a2297c2bf13,whaleshark,train,6
WhaleSharkID_24dd4346-fae4-97e7-61e1-acd06f4fedfc,whaleshark,test,4
WhaleSharkID_24e404dd-094c-e5bd-defa-e52125422443,whaleshark,train,131
WhaleSharkID_252c13f3-4bbe-8e1e-9569-295a5fb4c1b7,whaleshark,train,30
WhaleSharkID_25478344-4f5a-3411-be50-a9e919cdfbe4,whaleshark,validation,5
WhaleSharkID_2583f9b6-1b10-2c5f-2136-62badc34dcf2,whaleshark,train,42
WhaleSharkID_25b643a1-7f9f-063c-d55f-2c3c0ee5faf3,whaleshark,validation,1
WhaleSharkID_25f672dc-1aa3-8778-766d-d6dfa935a5e0,whaleshark,test,4
WhaleSharkID_262a2330-5e47-8311-180d-920d61e42841,whaleshark,train,30
WhaleSharkID_26560de1-6930-ddaf-5069-f7b85acd40fb,whaleshark,train,126
WhaleSharkID_266abf8c-a906-531f-b2de-4ce5a983941a,whaleshark,train,10
WhaleSharkID_26e353e3-068a-18c2-a992-c48a9c29c2bb,whaleshark,train,4
WhaleSharkID_2779ce82-e357-90ff-c4de-f1698085029a,whaleshark,train,5
WhaleSharkID_286def01-47a6-5b70-b37d-17dac3689f1a,whaleshark,train,5
WhaleSharkID_2875a589-03cd-031c-61ac-38e56b3c441e,whaleshark,train,6
WhaleSharkID_28a69006-ad05-244c-cb1d-1879c93b650a,whaleshark,train,3
WhaleSharkID_28f11ea8-d7e7-2429-e62f-ed5387357fc7,whaleshark,train,6
WhaleSharkID_2aa9e645-0073-5866-ae58-2943b4642d32,whaleshark,test,48
WhaleSharkID_2adb35be-60bd-ba1e-7a89-2fff62fa14e9,whaleshark,test,27
WhaleSharkID_2adfa1ec-d9ba-446b-c5a2-d70aa67578ca,whaleshark,train,9
WhaleSharkID_2b8deb03-d667-83ef-6639-e91ed43094c2,whaleshark,train,6
WhaleSharkID_2be0f207-05ed-2434-0c18-a85934aae890,whaleshark,train,1
WhaleSharkID_2c0eee91-ce16-0af5-ddfd-60284545ba66,whaleshark,train,4
WhaleSharkID_2c28b671-38f8-554d-4291-1bf2b895e10a,whaleshark,train,18
WhaleSharkID_2c40c5a2-26db-e5fc-094c-698d573ef0c8,whaleshark,validation,2
WhaleSharkID_2e1381fc-1f10-3d0a-fedb-2518e87e492c,whaleshark,train,6
WhaleSharkID_2fa8a4bb-118b-432f-3993-caa3ab7b931c,whaleshark,train,12
WhaleSharkID_302bd256-bed8-03fa-5373-65af074d302f,whaleshark,train,3
WhaleSharkID_30f4b208-45db-55ba-da2f-6ed0699d59e0,whaleshark,train,3
WhaleSharkID_31b19e95-b744-edba-d47e-391a04a656ae,whaleshark,train,24
WhaleSharkID_324aa231-b1da-03e4-44ec-028d874a623b,whaleshark,train,2
WhaleSharkID_325b5803-e2e3-9b4c-4289-8d12cc70337d,whaleshark,validation,4
WhaleSharkID_338b4032-8796-5b56-8fe8-fe4e849d3889,whaleshark,train,8
WhaleSharkID_339cad66-07a7-dc16-d0b6-5f89f49c01f0,whaleshark,train,10
WhaleSharkID_33ad0a73-80f1-a6ea-838f-ed6e01dd3253,whaleshark,train,3
WhaleSharkID_33ef3e22-b625-972f-d3be-724063d21230,whaleshark,validation,4
WhaleSharkID_341569f2-1f34-4884-1dd3-79137be4c77f,whaleshark,train,154
WhaleSharkID_34172e47-9ace-9324-d335-3042cf198c9a,whaleshark,train,13
WhaleSharkID_34f83305-a86d-3e83-8f58-6aa4a67863b9,whaleshark,train,12
WhaleSharkID_354414a0-35b5-d795-975c-1e967b3b86a6,whaleshark,train,20
WhaleSharkID_35aa73bf-5bdc-5647-0126-d67cf3b3fa7a,whaleshark,train,23
WhaleSharkID_35c6ce12-aeca-b813-7028-7458f0984477,whaleshark,train,2
WhaleSharkID_35f58fbe-dc49-8c2e-ce94-f90ee9362987,whaleshark,validation,1
WhaleSharkID_363120db-dbe9-d65a-79cc-53c47bb66f51,whaleshark,test,19
WhaleSharkID_37ca86f3-c055-6935-e396-70403d4cab46,whaleshark,train,14
WhaleSharkID_37fffaa7-2799-84c4-760b-eac6e2b95f13,whaleshark,train,5
WhaleSharkID_39449ca6-da58-27ac-f751-cf8ac7c47a86,whaleshark,train,11
WhaleSharkID_39c01a38-f68a-743b-937d-6f5d1a5fd315,whaleshark,train,4
WhaleSharkID_39e22ef9-846e-eff2-2222-1ab7d218bb14,whaleshark,train,9
WhaleSharkID_39f6c05d-9cd6-123c-7b22-107426bf01d3,whaleshark,train,5
WhaleSharkID_3a16a1f6-e53a-d200-e8de-d9033f0f5bf6,whaleshark,test,4
WhaleSharkID_3a177c74-4cf6-2ea1-e150-5bac76d8b5e8,whaleshark,train,6
WhaleSharkID_3aef4a5f-9c50-80bd-b420-1b29c4e66fe9,whaleshark,test,9
WhaleSharkID_3b8ddc51-522c-50b4-b040-71dc7c728209,whaleshark,test,1
WhaleSharkID_3b9999d3-f149-eff4-f344-87789c01b5fd,whaleshark,train,2
WhaleSharkID_3baed51f-6f8c-27e7-1c88-f5c4ce5ee454,whaleshark,train,21
WhaleSharkID_3bf7f2d9-42b3-7c09-c5ef-f1db7d6ba33e,whaleshark,train,10
WhaleSharkID_3c350afa-c7dd-7007-f5ba-38a67e5e9478,whaleshark,train,4
WhaleSharkID_3c544578-7364-76ca-9b67-d3d586142c0e,whaleshark,train,10
WhaleSharkID_3c66087a-5c7d-464e-3bed-d5797a34ad71,whaleshark,train,24
WhaleSharkID_3d2844ae-efa7-19af-bc6f-8165d85a3081,whaleshark,train,4
WhaleSharkID_3dce911b-d0fb-fe61-8134-cae7f937a013,whaleshark,train,3
WhaleSharkID_3eb76775-d6b0-c237-d9ee-9c9e594a0c21,whaleshark,validation,4
WhaleSharkID_3ebff1ce-2822-188c-ab37-14f36f30fbd6,whaleshark,train,24
WhaleSharkID_3ed68e55-9db3-9b9e-f063-df4e038c33f1,whaleshark,train,3
WhaleSharkID_3f47e775-77a5-845f-6604-7e11952d083d,whaleshark,test,86
WhaleSharkID_407dea5c-78c2-5733-2fe6-ac3f6826e624,whaleshark,train,30
WhaleSharkID_40d84739-8025-d99a-73ba-362447c5863a,whaleshark,train,4
WhaleSharkID_416bfe55-772e-29e3-23a5-ea7d9fc17997,whaleshark,train,2
WhaleSharkID_42c43f87-d748-78db-7980-2d5545ebc06e,whaleshark,test,27
WhaleSharkID_4302b5d4-d992-e09f-34e9-085ba69c2d58,whaleshark,train,5
WhaleSharkID_431741cc-839f-cbaf-9859-162abfa36ba4,whaleshark,train,124
WhaleSharkID_4346c2b8-6ce0-65c8-51da-68f6e6d6927c,whaleshark,train,3
WhaleSharkID_44cea048-f0d2-18e6-bc99-c9c173743fae,whaleshark,validation,4
WhaleSharkID_4507ee90-84b6-fecb-cd98-2fbddd8707fb,whaleshark,validation,10
WhaleSharkID_4547976b-8a6a-7893-2f1c-30ad8a4235e1,whaleshark,test,2
WhaleSharkID_45da2095-b2a4-df87-57c9-1cb7c4c72d8b,whaleshark,train,1
WhaleSharkID_4601dddb-c8af-2f71-b4d7-507c0f9fd4e7,whaleshark,validation,4
WhaleSharkID_461d166d-0321-fe1b-8796-dbcb72672a64,whaleshark,train,17
WhaleSharkID_47c804e2-4cb5-1dcc-4e3e-13475ef3bec0,whaleshark,train,4
WhaleSharkID_47da9333-c5b3-a2ca-c794-46d28ed91d84,whaleshark,train,3
WhaleSharkID_480a68f9-659c-d261-4609-dbd95b86304c,whaleshark,test,10
WhaleSharkID_48501ab8-4a0f-8ce0-823b-d0dd26e4098b,whaleshark,train,35
