identity,species,experiment_split,image_count
StripeSpotter_09_167,zebra,test,1
StripeSpotter_09_167,zebra,train,6
StripeSpotter_09_182,zebra,test,2
StripeSpotter_09_182,zebra,train,11
StripeSpotter_09_182,zebra,validation,2
StripeSpotter_09_185,zebra,test,1
StripeSpotter_09_185,zebra,train,5
StripeSpotter_09_200,zebra,test,2
StripeSpotter_09_200,zebra,train,13
StripeSpotter_09_200,zebra,validation,1
StripeSpotter_09_212,zebra,test,5
StripeSpotter_09_212,zebra,train,22
StripeSpotter_09_212,zebra,validation,4
StripeSpotter_09_355,zebra,test,2
StripeSpotter_09_355,zebra,train,9
StripeSpotter_09_364,zebra,test,1
StripeSpotter_09_364,zebra,train,2
StripeSpotter_10_002,zebra,test,2
StripeSpotter_10_002,zebra,train,12
StripeSpotter_10_002,zebra,validation,1
StripeSpotter_10_005,zebra,test,1
StripeSpotter_10_005,zebra,train,2
StripeSpotter_10_005,zebra,validation,1
StripeSpotter_OP04_225,zebra,test,2
StripeSpotter_OP04_225,zebra,train,12
StripeSpotter_OP04_225,zebra,validation,2
StripeSpotter_OP05_546,zebra,test,1
StripeSpotter_OP05_546,zebra,train,8
StripeSpotter_OP05_546,zebra,validation,1
StripeSpotter_OP05_625,zebra,test,5
StripeSpotter_OP05_625,zebra,train,26
StripeSpotter_OP05_625,zebra,validation,1
StripeSpotter_S09_067,zebra,test,3
StripeSpotter_S09_067,zebra,train,15
StripeSpotter_S09_069,zebra,test,4
StripeSpotter_S09_069,zebra,train,18
StripeSpotter_S09_069,zebra,validation,3
StripeSpotter_S09_086,zebra,test,1
StripeSpotter_S09_086,zebra,train,9
StripeSpotter_S09_088,zebra,test,5
StripeSpotter_S09_088,zebra,train,30
StripeSpotter_S09_088,zebra,validation,2
StripeSpotter_S09_111,zebra,test,30
StripeSpotter_S09_112,zebra,test,2
StripeSpotter_S09_112,zebra,train,11
StripeSpotter_S09_161,zebra,test,20
StripeSpotter_S09_174,zebra,test,1
StripeSpotter_S09_174,zebra,train,8
StripeSpotter_S09_174,zebra,validation,1
StripeSpotter_S09_175,zebra,test,1
StripeSpotter_S09_175,zebra,train,5
StripeSpotter_S09_175,zebra,validation,2
StripeSpotter_S09_211,zebra,test,2
StripeSpotter_S09_211,zebra,train,12
StripeSpotter_S09_211,zebra,validation,2
StripeSpotter_S09_215,zebra,test,2
StripeSpotter_S09_215,zebra,train,10
StripeSpotter_S09_215,zebra,validation,1
WhaleSharkID_016d6422-fab0-b809-90f6-e8ad20d8c9d8,whaleshark,test,6
WhaleSharkID_016d6422-fab0-b809-90f6-e8ad20d8c9d8,whaleshark,train,28
WhaleSharkID_016d6422-fab0-b809-90f6-e8ad20d8c9d8,whaleshark,validation,3
WhaleSharkID_035fd7fd-70d7-8e73-43e3-b0fa0bdbbcc2,whaleshark,test,2
WhaleSharkID_035fd7fd-70d7-8e73-43e3-b0fa0bdbbcc2,whaleshark,train,5
WhaleSharkID_035fd7fd-70d7-8e73-43e3-b0fa0bdbbcc2,whaleshark,validation,3
WhaleSharkID_053ccacf-2ac3-ce3b-5c55-59a7756bc059,whaleshark,test,1
WhaleSharkID_053ccacf-2ac3-ce3b-5c55-59a7756bc059,whaleshark,train,5
WhaleSharkID_056fc114-b8e2-5814-3007-549342c07d8d,whaleshark,test,2
WhaleSharkID_056fc114-b8e2-5814-3007-549342c07d8d,whaleshark,train,8
WhaleSharkID_056fc114-b8e2-5814-3007-549342c07d8d,whaleshark,validation,5
WhaleSharkID_058c2047-cdb9-6ce8-8130-80e53f23622f,whaleshark,test,6
WhaleSharkID_058c2047-cdb9-6ce8-8130-80e53f23622f,whaleshark,train,23
WhaleSharkID_058c2047-cdb9-6ce8-8130-80e53f23622f,whaleshark,validation,7
WhaleSharkID_068b4cc2-a5cd-1524-1b0b-fb9b91280909,whaleshark,test,1
WhaleSharkID_068b4cc2-a5cd-1524-1b0b-fb9b91280909,whaleshark,train,3
WhaleSharkID_06947eec-0c52-4720-3a7f-efbc50dccc54,whaleshark,test,5
WhaleSharkID_06947eec-0c52-4720-3a7f-efbc50dccc54,whaleshark,train,24
WhaleSharkID_06947eec-0c52-4720-3a7f-efbc50dccc54,whaleshark,validation,4
WhaleSharkID_06e2ee41-25ce-6f05-d90f-1acbe1492457,whaleshark,test,1
WhaleSharkID_06e2ee41-25ce-6f05-d90f-1acbe1492457,whaleshark,train,1
WhaleSharkID_07229899-48c9-ad8d-1fdf-58657f69dcab,whaleshark,test,1
WhaleSharkID_07229899-48c9-ad8d-1fdf-58657f69dcab,whaleshark,train,8
WhaleSharkID_0749736f-ca90-ed15-a460-1488f8ad9522,whaleshark,test,1
WhaleSharkID_0749736f-ca90-ed15-a460-1488f8ad9522,whaleshark,train,5
WhaleSharkID_082cfcc5-c9f4-0fad-1ecf-c79afc6d9d4f,whaleshark,test,1
WhaleSharkID_082cfcc5-c9f4-0fad-1ecf-c79afc6d9d4f,whaleshark,train,5
WhaleSharkID_082cfcc5-c9f4-0fad-1ecf-c79afc6d9d4f,whaleshark,validation,1
WhaleSharkID_08436429-4153-cd57-c9ba-c27b0279a7fb,whaleshark,test,1
WhaleSharkID_08436429-4153-cd57-c9ba-c27b0279a7fb,whaleshark,train,5
WhaleSharkID_08436429-4153-cd57-c9ba-c27b0279a7fb,whaleshark,validation,1
WhaleSharkID_087bdba0-2fcb-c526-29ae-8cd31214f61a,whaleshark,test,1
WhaleSharkID_087bdba0-2fcb-c526-29ae-8cd31214f61a,whaleshark,train,1
WhaleSharkID_087bdba0-2fcb-c526-29ae-8cd31214f61a,whaleshark,validation,2
WhaleSharkID_08d8d94b-a768-ac38-0aaa-1cc63a8c2c80,whaleshark,test,1
WhaleSharkID_08d8d94b-a768-ac38-0aaa-1cc63a8c2c80,whaleshark,train,7
WhaleSharkID_08d8d94b-a768-ac38-0aaa-1cc63a8c2c80,whaleshark,validation,1
WhaleSharkID_096eb7d9-82e3-d5a5-1116-42ddd304701e,whaleshark,test,26
WhaleSharkID_09a787d5-073c-de26-d72b-59a89d3f1e20,whaleshark,test,1
WhaleSharkID_09a787d5-073c-de26-d72b-59a89d3f1e20,whaleshark,train,3
WhaleSharkID_09a787d5-073c-de26-d72b-59a89d3f1e20,whaleshark,validation,1
WhaleSharkID_09c22843-fab9-3b29-5930-fee44303f689,whaleshark,train,1
WhaleSharkID_0a7bb3d0-4762-cee3-e4f2-f7d1d153ddd2,whaleshark,test,5
WhaleSharkID_0a7bb3d0-4762-cee3-e4f2-f7d1d153ddd2,whaleshark,train,21
WhaleSharkID_0a7bb3d0-4762-cee3-e4f2-f7d1d153ddd2,whaleshark,validation,5
WhaleSharkID_0b70d4d3-adb1-1132-8898-284fa073d830,whaleshark,test,1
WhaleSharkID_0b70d4d3-adb1-1132-8898-284fa073d830,whaleshark,train,2
WhaleSharkID_0bf70dba-2bd4-39dd-48a9-227ab6f48bc0,whaleshark,test,1
WhaleSharkID_0bf70dba-2bd4-39dd-48a9-227ab6f48bc0,whaleshark,train,6
WhaleSharkID_0bf70dba-2bd4-39dd-48a9-227ab6f48bc0,whaleshark,validation,1
WhaleSharkID_0c70af68-595f-3125-ed90-a74a2a8fb0f7,whaleshark,test,1
WhaleSharkID_0c70af68-595f-3125-ed90-a74a2a8fb0f7,whaleshark,train,6
WhaleSharkID_0c70af68-595f-3125-ed90-a74a2a8fb0f7,whaleshark,validation,2
WhaleSharkID_0cf23d2f-bada-652a-3325-a3298a52d1c5,whaleshark,test,6
WhaleSharkID_0cf23d2f-bada-652a-3325-a3298a52d1c5,whaleshark,train,25
WhaleSharkID_0cf23d2f-bada-652a-3325-a3298a52d1c5,whaleshark,validation,4
WhaleSharkID_0d01257c-81cf-ae07-31f4-493d717bbfa2,whaleshark,test,1
WhaleSharkID_0d01257c-81cf-ae07-31f4-493d717bbfa2,whaleshark,train,3
WhaleSharkID_0d0160ac-3076-83fc-76ca-7bf0189d86e1,whaleshark,test,3
WhaleSharkID_0d0160ac-3076-83fc-76ca-7bf0189d86e1,whaleshark,train,16
WhaleSharkID_0d0160ac-3076-83fc-76ca-7bf0189d86e1,whaleshark,validation,3
WhaleSharkID_0e04e78c-4f8a-4598-1dfe-6f0a91e8f09d,whaleshark,test,1
WhaleSharkID_0e04e78c-4f8a-4598-1dfe-6f0a91e8f09d,whaleshark,train,2
WhaleSharkID_0e35135a-e5a5-ac85-1867-78d694cc3d86,whaleshark,test,3
WhaleSharkID_0e35135a-e5a5-ac85-1867-78d694cc3d86,whaleshark,train,13
WhaleSharkID_0e35135a-e5a5-ac85-1867-78d694cc3d86,whaleshark,validation,2
WhaleSharkID_0e5bcf14-be57-591e-b88a-e1916b65a1cf,whaleshark,train,1
WhaleSharkID_0e9cf220-7008-2b24-fcf4-9246e1968eb2,whaleshark,test,1
WhaleSharkID_0e9cf220-7008-2b24-fcf4-9246e1968eb2,whaleshark,train,4
WhaleSharkID_0eea0591-130d-3fe8-d5ff-117e2de25dcf,whaleshark,test,1
WhaleSharkID_0eea0591-130d-3fe8-d5ff-117e2de25dcf,whaleshark,train,1
WhaleSharkID_0f46e82c-b6a7-5819-9852-003f6861922c,whaleshark,test,2
WhaleSharkID_0f46e82c-b6a7-5819-9852-003f6861922c,whaleshark,train,10
WhaleSharkID_0f46e82c-b6a7-5819-9852-003f6861922c,whaleshark,validation,1
WhaleSharkID_0fca832e-87ea-029e-4a39-0c1ae5a49416,whaleshark,test,6
WhaleSharkID_0fca832e-87ea-029e-4a39-0c1ae5a49416,whaleshark,train,27
WhaleSharkID_0fca832e-87ea-029e-4a39-0c1ae5a49416,whaleshark,validation,4
WhaleSharkID_10563a2a-4c62-e8c9-e5a5-8582bf2eb059,whaleshark,test,1
WhaleSharkID_10563a2a-4c62-e8c9-e5a5-8582bf2eb059,whaleshark,train,1
WhaleSharkID_110a0bd4-5393-a07b-62d2-5cf0874f4b67,whaleshark,test,2
WhaleSharkID_110a0bd4-5393-a07b-62d2-5cf0874f4b67,whaleshark,train,10
WhaleSharkID_12c56fad-75b1-9420-99ad-55b2e88be1bc,whaleshark,test,1
WhaleSharkID_12c56fad-75b1-9420-99ad-55b2e88be1bc,whaleshark,train,2
WhaleSharkID_12c56fad-75b1-9420-99ad-55b2e88be1bc,whaleshark,validation,1
WhaleSharkID_12ce9e7f-8e72-8a20-7eb9-6f4afdcda102,whaleshark,test,1
WhaleSharkID_12ce9e7f-8e72-8a20-7eb9-6f4afdcda102,whaleshark,train,3
WhaleSharkID_12ed5d40-ef21-29b4-59a9-a83dd109c42d,whaleshark,test,2
WhaleSharkID_12ed5d40-ef21-29b4-59a9-a83dd109c42d,whaleshark,train,10
WhaleSharkID_12ed5d40-ef21-29b4-59a9-a83dd109c42d,whaleshark,validation,2
WhaleSharkID_13358d13-b940-7836-2d35-d00e8310b297,whaleshark,test,8
WhaleSharkID_13358d13-b940-7836-2d35-d00e8310b297,whaleshark,train,34
WhaleSharkID_13358d13-b940-7836-2d35-d00e8310b297,whaleshark,validation,7
WhaleSharkID_144aac36-83d9-d66e-535b-b4eb29c8da7e,whaleshark,test,9
WhaleSharkID_144aac36-83d9-d66e-535b-b4eb29c8da7e,whaleshark,train,38
WhaleSharkID_144aac36-83d9-d66e-535b-b4eb29c8da7e,whaleshark,validation,9
WhaleSharkID_1481bdde-1bf5-f327-48bd-4303b49f2f23,whaleshark,test,2
WhaleSharkID_1481bdde-1bf5-f327-48bd-4303b49f2f23,whaleshark,train,10
WhaleSharkID_1486560c-7db2-926d-9997-f4e8e5d4f9dd,whaleshark,train,1
WhaleSharkID_1592c3cf-3199-bb63-a7f7-3393498a2e3f,whaleshark,test,1
WhaleSharkID_1592c3cf-3199-bb63-a7f7-3393498a2e3f,whaleshark,train,3
WhaleSharkID_16ae2b95-95b1-ea72-de7e-f6eb4ebd08a0,whaleshark,test,1
WhaleSharkID_16ae2b95-95b1-ea72-de7e-f6eb4ebd08a0,whaleshark,train,5
WhaleSharkID_16ae2b95-95b1-ea72-de7e-f6eb4ebd08a0,whaleshark,validation,1
WhaleSharkID_16d2e335-2c07-98b2-ad01-c1eee08f3793,whaleshark,train,1
WhaleSharkID_17369b26-79a4-5ad6-4840-1b07161efe59,whaleshark,test,2
WhaleSharkID_17369b26-79a4-5ad6-4840-1b07161efe59,whaleshark,train,9
WhaleSharkID_17369b26-79a4-5ad6-4840-1b07161efe59,whaleshark,validation,1
WhaleSharkID_175ce139-96a2-9ac9-27fe-d07f628034ad,whaleshark,test,3
WhaleSharkID_175ce139-96a2-9ac9-27fe-d07f628034ad,whaleshark,train,14
WhaleSharkID_175ce139-96a2-9ac9-27fe-d07f628034ad,whaleshark,validation,2
WhaleSharkID_176a0208-db4d-26fc-5578-f38449c27981,whaleshark,test,6
WhaleSharkID_176a0208-db4d-26fc-5578-f38449c27981,whaleshark,train,30
WhaleSharkID_176a0208-db4d-26fc-5578-f38449c27981,whaleshark,validation,3
WhaleSharkID_17d5ac8c-685d-e019-32be-5136aff9aac3,whaleshark,test,2
WhaleSharkID_17d5ac8c-685d-e019-32be-5136aff9aac3,whaleshark,train,9
WhaleSharkID_17d5ac8c-685d-e019-32be-5136aff9aac3,whaleshark,validation,2
WhaleSharkID_184e5bde-0e49-4b81-bd5b-a85e276a593e,whaleshark,test,13
WhaleSharkID_18b0f340-8147-3d7f-a8aa-22d590108a1b,whaleshark,test,13
WhaleSharkID_18b0f340-8147-3d7f-a8aa-22d590108a1b,whaleshark,train,62
WhaleSharkID_18b0f340-8147-3d7f-a8aa-22d590108a1b,whaleshark,validation,9
WhaleSharkID_198cc925-fb44-2b98-687d-588008f18077,whaleshark,test,4
WhaleSharkID_198cc925-fb44-2b98-687d-588008f18077,whaleshark,train,23
WhaleSharkID_198cc925-fb44-2b98-687d-588008f18077,whaleshark,validation,1
WhaleSharkID_19fa3e36-bb68-3fbc-625d-a7d788796ac4,whaleshark,test,2
WhaleSharkID_19fa3e36-bb68-3fbc-625d-a7d788796ac4,whaleshark,train,9
WhaleSharkID_19fa3e36-bb68-3fbc-625d-a7d788796ac4,whaleshark,validation,2
WhaleSharkID_1a7f1351-47f1-4eb8-6a65-8585d87e4870,whaleshark,test,1
WhaleSharkID_1a7f1351-47f1-4eb8-6a65-8585d87e4870,whaleshark,train,3
WhaleSharkID_1af84be1-7441-1573-42eb-ace1eb985644,whaleshark,test,1
WhaleSharkID_1af84be1-7441-1573-42eb-ace1eb985644,whaleshark,train,1
WhaleSharkID_1af84be1-7441-1573-42eb-ace1eb985644,whaleshark,validation,2
WhaleSharkID_1b50414d-7d27-f075-e8a1-22580b16f972,whaleshark,test,1
WhaleSharkID_1b50414d-7d27-f075-e8a1-22580b16f972,whaleshark,train,2
WhaleSharkID_1b9105f8-a774-0af7-2f24-88c69aa73d14,whaleshark,test,2
WhaleSharkID_1b9105f8-a774-0af7-2f24-88c69aa73d14,whaleshark,train,6
WhaleSharkID_1b9105f8-a774-0af7-2f24-88c69aa73d14,whaleshark,validation,3
WhaleSharkID_1c6a8bf4-8670-d895-02dd-cced81f027f6,whaleshark,test,1
WhaleSharkID_1c6a8bf4-8670-d895-02dd-cced81f027f6,whaleshark,train,1
WhaleSharkID_1c8e3a8e-b55f-d01d-a75c-39225b6fe749,whaleshark,train,1
WhaleSharkID_1cf57545-7a91-ab69-4ecc-5ef84fadd959,whaleshark,test,10
WhaleSharkID_1cf57545-7a91-ab69-4ecc-5ef84fadd959,whaleshark,train,46
WhaleSharkID_1cf57545-7a91-ab69-4ecc-5ef84fadd959,whaleshark,validation,5
WhaleSharkID_1d372763-dccc-f871-867c-87f2a760153b,whaleshark,test,2
WhaleSharkID_1d372763-dccc-f871-867c-87f2a760153b,whaleshark,train,7
WhaleSharkID_1d372763-dccc-f871-867c-87f2a760153b,whaleshark,validation,1
WhaleSharkID_1d96c3f5-f565-8134-6dc6-53a1d7ff5bfa,whaleshark,test,1
WhaleSharkID_1d96c3f5-f565-8134-6dc6-53a1d7ff5bfa,whaleshark,train,3
WhaleSharkID_1df5043a-37c8-022b-6417-8cb89dbac3f1,whaleshark,test,1
WhaleSharkID_1df5043a-37c8-022b-6417-8cb89dbac3f1,whaleshark,train,7
WhaleSharkID_1dfee859-8b72-776b-112d-449c6a857a43,whaleshark,test,3
WhaleSharkID_1dfee859-8b72-776b-112d-449c6a857a43,whaleshark,train,11
WhaleSharkID_1dfee859-8b72-776b-112d-449c6a857a43,whaleshark,validation,3
WhaleSharkID_1e1bd8b7-6d1d-b45d-c662-42ce39a8d1c4,whaleshark,test,1
WhaleSharkID_1e1bd8b7-6d1d-b45d-c662-42ce39a8d1c4,whaleshark,train,1
WhaleSharkID_1e418f01-3326-5e49-5a06-70c03d55b94a,whaleshark,test,1
WhaleSharkID_1e418f01-3326-5e49-5a06-70c03d55b94a,whaleshark,train,1
WhaleSharkID_1f8d3e82-b841-5def-bc2c-e87c8ddf0dd7,whaleshark,test,1
WhaleSharkID_1f8d3e82-b841-5def-bc2c-e87c8ddf0dd7,whaleshark,train,6
WhaleSharkID_1f8d3e82-b841-5def-bc2c-e87c8ddf0dd7,whaleshark,validation,1
WhaleSharkID_1ff27bf9-057f-2670-5b61-3606136f561f,whaleshark,test,4
WhaleSharkID_1ff27bf9-057f-2670-5b61-3606136f561f,whaleshark,train,19
WhaleSharkID_1ff27bf9-057f-2670-5b61-3606136f561f,whaleshark,validation,3
WhaleSharkID_202e7958-9a93-a7aa-6cfc-696763e2eb4a,whaleshark,test,1
WhaleSharkID_202e7958-9a93-a7aa-6cfc-696763e2eb4a,whaleshark,train,2
WhaleSharkID_21027863-1d99-20d5-e7f9-dd3f7ad3b166,whaleshark,test,21
WhaleSharkID_21027863-1d99-20d5-e7f9-dd3f7ad3b166,whaleshark,train,94
WhaleSharkID_21027863-1d99-20d5-e7f9-dd3f7ad3b166,whaleshark,validation,16
WhaleSharkID_2166844f-c027-c2b8-0acf-a15feca42dbb,whaleshark,test,2
WhaleSharkID_2166844f-c027-c2b8-0acf-a15feca42dbb,whaleshark,train,7
WhaleSharkID_2166844f-c027-c2b8-0acf-a15feca42dbb,whaleshark,validation,1
WhaleSharkID_221fb467-838a-1e02-36ba-d2d695cee445,whaleshark,test,1
WhaleSharkID_221fb467-838a-1e02-36ba-d2d695cee445,whaleshark,train,4
WhaleSharkID_221fb467-838a-1e02-36ba-d2d695cee445,whaleshark,validation,1
WhaleSharkID_22b52713-6ddf-36a4-55f2-68d76f7a6798,whaleshark,test,2
WhaleSharkID_22b52713-6ddf-36a4-55f2-68d76f7a6798,whaleshark,train,6
WhaleSharkID_22b52713-6ddf-36a4-55f2-68d76f7a6798,whaleshark,validation,2
WhaleSharkID_22cdaf17-23e1-c39d-32bc-90e355d12ae7,whaleshark,train,1
WhaleSharkID_22e46819-0d81-744a-05f5-d07ab88aeb91,whaleshark,test,1
WhaleSharkID_22e46819-0d81-744a-05f5-d07ab88aeb91,whaleshark,train,2
WhaleSharkID_22e46819-0d81-744a-05f5-d07ab88aeb91,whaleshark,validation,2
WhaleSharkID_230ae37a-8cfc-7a08-30aa-b969789d7895,whaleshark,test,1
WhaleSharkID_230ae37a-8cfc-7a08-30aa-b969789d7895,whaleshark,validation,1
WhaleSharkID_23ee60ca-68d4-e54f-183c-369af122897b,whaleshark,test,7
WhaleSharkID_23ee60ca-68d4-e54f-183c-369af122897b,whaleshark,train,34
WhaleSharkID_23ee60ca-68d4-e54f-183c-369af122897b,whaleshark,validation,5
WhaleSharkID_23f2d593-d059-37ab-fff6-1a2297c2bf13,whaleshark,test,1
WhaleSharkID_23f2d593-d059-37ab-fff6-1a2297c2bf13,whaleshark,train,4
WhaleSharkID_23f2d593-d059-37ab-fff6-1a2297c2bf13,whaleshark,validation,1
WhaleSharkID_24dd4346-fae4-97e7-61e1-acd06f4fedfc,whaleshark,test,4
WhaleSharkID_24e404dd-094c-e5bd-defa-e52125422443,whaleshark,test,21
WhaleSharkID_24e404dd-094c-e5bd-defa-e52125422443,whaleshark,train,84
WhaleSharkID_24e404dd-094c-e5bd-defa-e52125422443,whaleshark,validation,26
WhaleSharkID_252c13f3-4bbe-8e1e-9569-295a5fb4c1b7,whaleshark,test,5
WhaleSharkID_252c13f3-4bbe-8e1e-9569-295a5fb4c1b7,whaleshark,train,18
WhaleSharkID_252c13f3-4bbe-8e1e-9569-295a5fb4c1b7,whaleshark,validation,7
WhaleSharkID_25478344-4f5a-3411-be50-a9e919cdfbe4,whaleshark,test,1
WhaleSharkID_25478344-4f5a-3411-be50-a9e919cdfbe4,whaleshark,train,4
WhaleSharkID_2583f9b6-1b10-2c5f-2136-62badc34dcf2,whaleshark,test,7
WhaleSharkID_2583f9b6-1b10-2c5f-2136-62badc34dcf2,whaleshark,train,28
WhaleSharkID_2583f9b6-1b10-2c5f-2136-62badc34dcf2,whaleshark,validation,7
WhaleSharkID_25b643a1-7f9f-063c-d55f-2c3c0ee5faf3,whaleshark,train,1
WhaleSharkID_25f672dc-1aa3-8778-766d-d6dfa935a5e0,whaleshark,test,1
WhaleSharkID_25f672dc-1aa3-8778-766d-d6dfa935a5e0,whaleshark,train,3
WhaleSharkID_262a2330-5e47-8311-180d-920d61e42841,whaleshark,test,5
WhaleSharkID_262a2330-5e47-8311-180d-920d61e42841,whaleshark,train,23
WhaleSharkID_262a2330-5e47-8311-180d-920d61e42841,whaleshark,validation,2
WhaleSharkID_26560de1-6930-ddaf-5069-f7b85acd40fb,whaleshark,test,20
WhaleSharkID_26560de1-6930-ddaf-5069-f7b85acd40fb,whaleshark,train,86
WhaleSharkID_26560de1-6930-ddaf-5069-f7b85acd40fb,whaleshark,validation,20
WhaleSharkID_266abf8c-a906-531f-b2de-4ce5a983941a,whaleshark,test,2
WhaleSharkID_266abf8c-a906-531f-b2de-4ce5a983941a,whaleshark,train,7
WhaleSharkID_266abf8c-a906-531f-b2de-4ce5a983941a,whaleshark,validation,1
WhaleSharkID_26e353e3-068a-18c2-a992-c48a9c29c2bb,whaleshark,test,1
WhaleSharkID_26e353e3-068a-18c2-a992-c48a9c29c2bb,whaleshark,train,3
WhaleSharkID_2779ce82-e357-90ff-c4de-f1698085029a,whaleshark,test,1
WhaleSharkID_2779ce82-e357-90ff-c4de-f1698085029a,whaleshark,train,4
WhaleSharkID_286def01-47a6-5b70-b37d-17dac3689f1a,whaleshark,test,1
WhaleSharkID_286def01-47a6-5b70-b37d-17dac3689f1a,whaleshark,train,4
WhaleSharkID_2875a589-03cd-031c-61ac-38e56b3c441e,whaleshark,test,1
WhaleSharkID_2875a589-03cd-031c-61ac-38e56b3c441e,whaleshark,train,5
WhaleSharkID_28a69006-ad05-244c-cb1d-1879c93b650a,whaleshark,test,1
WhaleSharkID_28a69006-ad05-244c-cb1d-1879c93b650a,whaleshark,train,2
WhaleSharkID_28f11ea8-d7e7-2429-e62f-ed5387357fc7,whaleshark,test,6
WhaleSharkID_2aa9e645-0073-5866-ae58-2943b4642d32,whaleshark,test,8
WhaleSharkID_2aa9e645-0073-5866-ae58-2943b4642d32,whaleshark,train,30
WhaleSharkID_2aa9e645-0073-5866-ae58-2943b4642d32,whaleshark,validation,10
WhaleSharkID_2adb35be-60bd-ba1e-7a89-2fff62fa14e9,whaleshark,test,4
WhaleSharkID_2adb35be-60bd-ba1e-7a89-2fff62fa14e9,whaleshark,train,19
WhaleSharkID_2adb35be-60bd-ba1e-7a89-2fff62fa14e9,whaleshark,validation,4
WhaleSharkID_2adfa1ec-d9ba-446b-c5a2-d70aa67578ca,whaleshark,test,1
WhaleSharkID_2adfa1ec-d9ba-446b-c5a2-d70aa67578ca,whaleshark,train,8
WhaleSharkID_2b8deb03-d667-83ef-6639-e91ed43094c2,whaleshark,test,1
WhaleSharkID_2b8deb03-d667-83ef-6639-e91ed43094c2,whaleshark,train,5
WhaleSharkID_2be0f207-05ed-2434-0c18-a85934aae890,whaleshark,train,1
WhaleSharkID_2c0eee91-ce16-0af5-ddfd-60284545ba66,whaleshark,test,1
WhaleSharkID_2c0eee91-ce16-0af5-ddfd-60284545ba66,whaleshark,train,3
WhaleSharkID_2c28b671-38f8-554d-4291-1bf2b895e10a,whaleshark,test,3
WhaleSharkID_2c28b671-38f8-554d-4291-1bf2b895e10a,whaleshark,train,12
WhaleSharkID_2c28b671-38f8-554d-4291-1bf2b895e10a,whaleshark,validation,3
WhaleSharkID_2c40c5a2-26db-e5fc-094c-698d573ef0c8,whaleshark,test,1
WhaleSharkID_2c40c5a2-26db-e5fc-094c-698d573ef0c8,whaleshark,train,1
WhaleSharkID_2e1381fc-1f10-3d0a-fedb-2518e87e492c,whaleshark,test,1
WhaleSharkID_2e1381fc-1f10-3d0a-fedb-2518e87e492c,whaleshark,train,5
WhaleSharkID_2fa8a4bb-118b-432f-3993-caa3ab7b931c,whaleshark,test,2
WhaleSharkID_2fa8a4bb-118b-432f-3993-caa3ab7b931c,whaleshark,train,6
WhaleSharkID_2fa8a4bb-118b-432f-3993-caa3ab7b931c,whaleshark,validation,4
WhaleSharkID_302bd256-bed8-03fa-5373-65af074d302f,whaleshark,test,1
WhaleSharkID_302bd256-bed8-03fa-5373-65af074d302f,whaleshark,train,2
WhaleSharkID_30f4b208-45db-55ba-da2f-6ed0699d59e0,whaleshark,test,3
WhaleSharkID_31b19e95-b744-edba-d47e-391a04a656ae,whaleshark,test,4
WhaleSharkID_31b19e95-b744-edba-d47e-391a04a656ae,whaleshark,train,14
WhaleSharkID_31b19e95-b744-edba-d47e-391a04a656ae,whaleshark,validation,6
WhaleSharkID_324aa231-b1da-03e4-44ec-028d874a623b,whaleshark,test,1
WhaleSharkID_324aa231-b1da-03e4-44ec-028d874a623b,whaleshark,train,1
WhaleSharkID_325b5803-e2e3-9b4c-4289-8d12cc70337d,whaleshark,test,1
WhaleSharkID_325b5803-e2e3-9b4c-4289-8d12cc70337d,whaleshark,train,3
WhaleSharkID_338b4032-8796-5b56-8fe8-fe4e849d3889,whaleshark,test,1
WhaleSharkID_338b4032-8796-5b56-8fe8-fe4e849d3889,whaleshark,train,6
WhaleSharkID_338b4032-8796-5b56-8fe8-fe4e849d3889,whaleshark,validation,1
WhaleSharkID_339cad66-07a7-dc16-d0b6-5f89f49c01f0,whaleshark,test,2
WhaleSharkID_339cad66-07a7-dc16-d0b6-5f89f49c01f0,whaleshark,train,7
WhaleSharkID_339cad66-07a7-dc16-d0b6-5f89f49c01f0,whaleshark,validation,1
WhaleSharkID_33ad0a73-80f1-a6ea-838f-ed6e01dd3253,whaleshark,test,1
WhaleSharkID_33ad0a73-80f1-a6ea-838f-ed6e01dd3253,whaleshark,train,1
